web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574935178-7898;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Landes W - Flammes Carolo W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/landes-w-flammes-carolo-w/t4ubfWEr/;29.03.2014 - 20:00;(11:7, 21:11, 12:22, 21:16);;
1574934932-7816;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Angers W - Toulouse W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/angers-w-toulouse-w/fmFX7zRi/;07.12.2013 - 20:00;(13:20, 12:12, 20:15, 17:20);;
1574935194-7903;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Arras W - Landes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/arras-w-landes-w/OnLdFXj8/;01.04.2014 - 20:00;(8:20, 12:17, 18:14, 4:17);;
1574934917-7811;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Nice W - Flammes Carolo W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/nice-w-flammes-carolo-w/d2dU8GBo/;07.12.2013 - 20:00;(20:21, 10:18, 6:16, 15:8);;
1574935245-7920;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Bourges W - Nantes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/bourges-w-nantes-w/IVXSGpSC/;16.04.2014 - 20:00;(12:9, 13:10, 12:16, 12:9);;
1574935163-7893;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Tarbes GB W - Landes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/tarbes-gb-w-landes-w/Mu6LtDpq/;26.03.2014 - 19:00;(14:13, 22:18, 15:21, 14:13, 5:9);;
1574935239-7918;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Flammes Carolo W - Lyon W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/flammes-carolo-w-lyon-w/dGqKI6c0/;16.04.2014 - 20:00;(11:21, 16:19, 21:15, 15:33);;
1574934941-7819;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Flammes Carolo W - Angers W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/flammes-carolo-w-angers-w/xzmPcj3p/;14.12.2013 - 20:00;(18:13, 13:15, 18:19, 19:23);;
1574935169-7895;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Nice W - Toulouse W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/nice-w-toulouse-w/4rlWbC6R/;29.03.2014 - 20:00;(14:21, 13:17, 19:13, 8:14);;
1574934781-7766;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/results/?stage=8IuEDU2K;Lyon W - Landes W;https://www.betexplorer.com/basketball/france/lfb-women-2013-2014/lyon-w-landes-w/M3A2yrZF/;23.10.2013 - 20:00;(13:22, 22:15, 14:19, 23:11);;
