web-scraper-order;web-scraper-start-url;boxscore;boxscore-href;date;q_scores;pages;pages-href
1574846496-1079;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Mersin W - Adana Aski W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/mersin-w-adana-aski-w/2RFewEJM/;29.10.2017 - 12:00;(21:17, 22:16, 16:21, 17:9);;
1574846499-1080;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Istanbul Univ. W - Fenerbahce W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/istanbul-gelisim-universitesi-w-fenerbahce-w/W0KaxYYS/;29.10.2017 - 14:00;(19:19, 22:18, 16:23, 21:23);;
1574846785-1175;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Istanbul Univ. W - Ormanspor W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/istanbul-gelisim-universitesi-w-ogm-ormanspor-w/reEY8uqe/;17.02.2018 - 14:00;(16:18, 17:22, 19:20, 17:17);;
1574846896-1212;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Yakin Dogu Univ. W - Besiktas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/yakin-dogu-universitesi-w-besiktas-w/pzRU3m2i/;04.04.2018 - 18:00;(19:22, 13:12, 23:14, 17:11);;
1574846421-1054;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Fenerbahce W - Yakin Dogu Univ. W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/fenerbahce-w-yakin-dogu-universitesi-w/CtVOhdwG/;21.05.2018 - 17:00;(15:20, 9:11, 23:8, 15:14);Play Offs;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=pMJtKyzB
1574846574-1105;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Botas W - Fenerbahce W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/botas-w-fenerbahce-w/C0sPrUCa/;02.12.2017 - 11:30;(21:17, 21:19, 20:15, 16:18);;
1574846532-1091;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Istanbul Univ. W - Mersin W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/istanbul-gelisim-universitesi-w-mersin-w/pSbci1a2/;18.11.2017 - 14:00;(22:21, 21:15, 15:26, 8:24);;
1574846448-1063;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Ormanspor W - Adana Aski W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/ogm-ormanspor-w-adana-aski-w/fuyDSd54/;14.10.2017 - 13:00;(21:11, 23:17, 17:7, 10:12);;
1574846764-1168;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Galatasaray W - Besiktas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/galatasaray-w-besiktas-w/Kd9gIqM8/;03.02.2018 - 12:00;(17:24, 21:20, 20:13, 22:24);;
1574846599-1113;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Galatasaray W - Canik Belediye W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/galatasaray-w-samsun-canik-belediye-w/j7UjcTRh/;09.12.2017 - 13:00;(19:23, 23:22, 11:20, 25:21);;
1574846623-1121;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Bornova Spor W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-bornova-spor-w/WGxae7d5/;17.12.2017 - 14:30;(29:12, 25:9, 21:14, 30:13);;
1574846523-1088;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Canik Belediye W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/samsun-canik-belediye-w-botas-w/UyM5oBBq/;05.11.2017 - 12:00;(7:21, 27:13, 10:13, 12:15);;
1574846529-1090;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Yakin Dogu Univ. W - Fenerbahce W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/yakin-dogu-universitesi-w-fenerbahce-w/23ZCqktd/;18.11.2017 - 15:00;(19:14, 19:22, 12:25, 15:17);;
1574846806-1182;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Bellona Kayseri W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/bellona-kayseri-w-botas-w/4MQ4BY4g/;03.03.2018 - 12:00;(19:23, 16:23, 18:11, 13:19);;
1574846457-1066;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Istanbul Univ. W - Bellona Kayseri W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/istanbul-gelisim-universitesi-w-bellona-kayseri-w/Glx9Txjb/;15.10.2017 - 15:00;(20:19, 23:17, 10:20, 15:17);;
1574846857-1199;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Fenerbahce W - Botas W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/fenerbahce-w-botas-w/OjX3KTmO/;18.03.2018 - 14:00;(27:16, 28:11, 16:15, 15:14);;
1574846839-1193;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Besiktas W - Mersin W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/besiktas-w-mersin-w/n5MP6AJO/;11.03.2018 - 15:00;(10:21, 16:18, 17:12, 22:19);;
1574846759-1166;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/results/?stage=2DdUKHK4;Hatay W - Cukurova W;https://www.betexplorer.com/basketball/turkey/kbsl-women-2017-2018/hatay-w-cukurova-w/ARkB56x3/;28.01.2018 - 14:30;(15:16, 25:11, 15:10, 12:19);;
